lap,t_in_lap,tyre_age,battery_soc_pct,deploy_kw,energy_used_lap_mj,speed_kph,gap_sec,closing_speed_kph,drs_available,mode_ground_truth,overtake_attempted,overtake_success
18,0.9361,18,0.0,103.48,2.555,198.1,0.495,6.93,False,Overtake,True,False
18,0.9367,18,0.0,34.26,2.556,183.9,0.375,-5.47,False,Balance,False,False
18,0.9372,18,0.0,-15.19,2.556,173.8,0.05,11.3,False,Harvest,True,False
18,0.9378,18,0.0,108.83,2.562,199.8,0.374,7.76,False,Overtake,True,False
18,0.9383,18,0.01,-33.93,2.562,170.3,0.581,-9.8,False,Harvest,False,False
18,0.9389,18,0.0,24.34,2.563,182.6,1.499,4.73,False,Balance,False,False
18,0.9394,18,0.01,-39.17,2.563,169.6,0.604,9.83,False,Harvest,True,True
18,0.94,18,0.01,-15.9,2.563,174.6,0.284,15.4,False,Harvest,True,True
18,0.9406,18,0.0,46.87,2.565,187.9,0.195,1.68,False,Balance,True,False
18,0.9411,18,0.0,78.37,2.569,194.6,2.49,-4.0,False,Push,False,False
18,0.9417,18,0.0,40.87,2.571,187.0,0.899,2.55,False,Balance,True,False
18,0.9422,18,0.0,102.36,2.576,200.0,1.016,1.96,False,Push,False,False
18,0.9428,18,0.0,93.47,2.581,198.4,2.248,-2.2,False,Overtake,False,False
18,0.9433,18,0.0,33.2,2.583,186.0,0.075,-4.45,False,Balance,False,False
18,0.9439,18,0.0,32.03,2.584,186.0,1.144,-2.39,False,Balance,False,False
18,0.9444,18,0.0,108.24,2.59,202.0,0.119,14.36,False,Overtake,True,False
18,0.945,18,0.0,-17.48,2.59,176.0,0.05,-1.18,False,Harvest,False,False
18,0.9456,18,0.01,-31.12,2.59,173.4,1.307,19.6,False,Harvest,False,False
18,0.9461,18,0.0,110.47,2.595,203.1,1.186,-7.81,False,Push,False,False
18,0.9467,18,0.0,41.2,2.597,188.9,0.2,-0.46,False,Balance,False,False
18,0.9472,18,0.0,44.67,2.6,189.8,0.23,8.88,False,Balance,True,True
18,0.9478,18,0.0,20.76,2.601,185.0,0.05,14.22,False,Balance,True,True
18,0.9483,18,0.0,42.09,2.603,189.6,0.863,15.88,False,Balance,True,True
18,0.9489,18,0.01,-31.53,2.603,174.5,1.282,-14.76,False,Harvest,False,False
18,0.9494,18,0.01,-26.62,2.603,175.7,1.008,0.19,False,Harvest,False,False
18,0.95,18,0.01,-10.31,2.603,179.3,0.096,6.05,False,Harvest,True,False
18,0.9506,18,0.0,49.38,2.605,191.9,1.137,14.51,False,Balance,False,False
18,0.9511,18,0.0,17.67,2.606,185.5,1.264,4.08,False,Balance,False,False
18,0.9517,18,0.0,-15.77,2.606,178.8,0.777,6.99,False,Harvest,True,True
18,0.9522,18,0.01,-24.85,2.606,177.1,0.05,-0.25,False,Harvest,False,False
18,0.9528,18,0.0,20.27,2.607,186.7,1.096,-11.66,False,Balance,False,False
18,0.9533,18,0.0,115.18,2.613,206.7,1.84,2.26,False,Overtake,False,False
18,0.9539,18,0.0,-14.6,2.613,179.8,0.05,4.71,False,Harvest,True,False
18,0.9544,18,0.0,18.71,2.614,187.0,0.269,18.33,False,Balance,True,True
18,0.955,18,0.0,92.56,2.618,202.5,0.509,10.73,False,Overtake,True,False
18,0.9556,18,0.0,79.92,2.622,200.1,1.464,9.1,False,Push,False,False
18,0.9561,18,0.0,48.96,2.625,193.9,0.407,2.89,False,Balance,True,False
18,0.9567,18,0.0,-19.93,2.625,179.7,0.05,-1.87,False,Harvest,False,False
18,0.9572,18,0.0,23.29,2.626,188.9,0.762,-5.54,False,Balance,False,False
18,0.9578,18,0.0,77.53,2.63,200.4,1.385,12.19,False,Push,False,False
18,0.9583,18,0.0,49.02,2.632,194.7,0.546,19.01,False,Balance,True,True
18,0.9589,18,0.01,-34.58,2.632,177.5,1.477,-18.2,False,Harvest,False,False
18,0.9594,18,0.0,13.16,2.633,187.6,0.477,1.54,False,Balance,True,False
18,0.96,18,0.01,-13.36,2.633,182.3,1.419,10.46,False,Harvest,False,False
18,0.9606,18,0.0,44.09,2.635,194.5,0.079,25.68,False,Balance,True,False
18,0.9611,18,0.0,16.51,2.636,188.9,1.961,8.59,False,Balance,False,False
18,0.9617,18,0.0,-14.49,2.636,182.7,0.423,3.58,False,Harvest,True,False
18,0.9622,18,0.0,41.63,2.638,194.6,0.236,5.35,False,Balance,True,False
18,0.9628,18,0.0,104.13,2.643,207.8,0.555,16.95,False,Overtake,True,False
18,0.9633,18,0.0,22.62,2.644,191.0,0.554,-8.19,False,Balance,False,False
18,0.9639,18,0.0,-11.5,2.644,184.1,1.664,-1.51,False,Harvest,False,False
18,0.9644,18,0.01,-24.74,2.644,181.6,2.164,3.6,False,Harvest,False,False
18,0.965,18,0.0,12.07,2.645,189.4,0.34,15.92,False,Balance,True,True
18,0.9656,18,0.0,64.08,2.648,200.5,0.303,-2.52,False,Push,False,False
18,0.9661,18,0.0,26.96,2.65,192.9,0.434,16.56,False,Balance,True,False
18,0.9667,18,0.01,-36.42,2.65,179.9,0.871,-8.87,False,Harvest,False,False
18,0.9672,18,0.0,92.23,2.654,206.9,0.809,12.94,False,Push,True,True
18,0.9678,18,0.0,-22.26,2.654,183.3,0.243,4.33,False,Harvest,True,False
18,0.9683,18,0.0,75.74,2.658,203.9,1.147,4.53,False,Push,False,False
18,0.9689,18,0.0,22.5,2.659,193.0,0.621,-5.31,False,Balance,False,False
18,0.9694,18,0.0,-23.05,2.659,183.7,0.05,-6.21,False,Harvest,False,False
18,0.97,18,0.01,-17.49,2.659,185.1,0.169,0.73,False,Harvest,True,False
18,0.9706,18,0.01,-23.03,2.659,184.2,0.072,-3.63,False,Harvest,False,False
18,0.9711,18,0.01,23.13,2.66,194.0,0.589,11.18,False,Balance,True,True
18,0.9717,18,0.01,-33.84,2.66,182.3,0.866,3.65,False,Harvest,True,False
18,0.9722,18,0.01,29.3,2.662,195.7,0.05,6.78,False,Balance,True,False
18,0.9728,18,0.01,-23.48,2.662,184.9,0.223,4.69,False,Harvest,True,False
18,0.9733,18,0.02,-33.32,2.662,183.1,1.41,1.76,False,Harvest,False,False
18,0.9739,18,0.0,81.21,2.666,207.1,1.176,6.81,False,Push,False,False
18,0.9744,18,0.0,87.47,2.67,208.6,1.267,6.32,False,Push,False,False
18,0.975,18,0.0,16.42,2.671,194.0,1.145,-5.75,False,Balance,False,False
18,0.9756,18,0.0,-12.68,2.671,188.2,0.132,12.57,False,Harvest,True,False
18,0.9761,18,0.0,90.89,2.676,210.0,0.656,9.7,False,Overtake,True,False
18,0.9767,18,0.0,10.28,2.676,193.4,0.805,11.17,False,Balance,True,False
18,0.9772,18,0.0,-21.1,2.676,187.0,0.05,-0.67,False,Harvest,False,False
18,0.9778,18,0.01,-15.52,2.676,188.4,0.719,4.57,False,Harvest,True,False
18,0.9783,18,0.0,111.45,2.682,215.1,0.296,-14.35,False,Push,False,False
18,0.9789,18,0.0,14.18,2.682,195.0,0.337,-0.75,False,Balance,False,False
18,0.9794,18,0.0,-14.56,2.682,189.2,0.283,13.95,False,Harvest,True,True
18,0.98,18,0.0,34.71,2.684,199.7,0.301,3.16,False,Balance,True,False
18,0.9806,18,0.0,107.11,2.689,215.0,0.072,-5.07,False,Overtake,False,False
18,0.9811,18,0.01,-36.89,2.689,185.2,1.848,8.29,False,Harvest,False,False
18,0.9817,18,0.01,-37.16,2.689,185.4,0.429,3.68,False,Harvest,True,False
18,0.9822,18,0.02,-37.77,2.689,185.4,0.726,-1.23,False,Harvest,False,False
18,0.9828,18,0.01,48.43,2.692,203.6,0.463,6.6,False,Balance,True,True
18,0.9833,18,0.01,-13.01,2.692,191.0,0.05,8.07,False,Harvest,True,False
18,0.9839,18,0.02,-19.31,2.692,189.9,0.05,-4.22,False,Harvest,False,False
18,0.9844,18,0.02,-25.03,2.692,188.9,0.097,5.59,False,Harvest,True,False
18,0.985,18,0.01,33.28,2.694,201.3,0.186,-2.1,False,Balance,False,False
18,0.9856,18,0.01,25.41,2.695,199.9,1.642,15.49,False,Balance,False,False
18,0.9861,18,0.02,-29.99,2.695,188.5,0.108,4.36,False,Harvest,True,False
18,0.9867,18,0.01,33.93,2.696,202.0,0.105,0.99,False,Balance,True,False
18,0.9872,18,0.0,33.59,2.698,202.2,2.188,2.64,False,Balance,False,False
18,0.9878,18,0.0,36.03,2.7,202.9,1.361,27.62,False,Balance,False,False
18,0.9883,18,0.0,15.59,2.701,198.9,0.05,8.5,False,Balance,True,True
18,0.9889,18,0.0,108.21,2.706,218.4,0.417,1.97,False,Push,True,False
18,0.9894,18,0.0,-29.55,2.706,189.9,0.306,-4.62,False,Harvest,False,False
18,0.99,18,0.01,-21.6,2.706,191.7,0.487,20.1,False,Harvest,True,False
18,0.9906,18,0.01,-28.68,2.706,190.5,0.088,0.21,True,Harvest,True,False
18,0.9911,18,0.01,42.01,2.708,205.4,0.05,2.83,True,Balance,True,False
18,0.9917,18,0.0,74.51,2.712,212.4,0.05,17.31,True,Push,True,True
18,0.9922,18,0.0,-17.06,2.712,193.5,1.069,17.01,False,Harvest,False,False
18,0.9928,18,0.0,30.84,2.714,203.7,0.118,13.26,True,Balance,True,True
18,0.9933,18,0.0,31.51,2.715,204.1,0.338,12.78,True,Balance,True,False
18,0.9939,18,0.01,-33.6,2.715,190.7,0.438,1.31,True,Harvest,True,False
18,0.9944,18,0.01,-37.07,2.715,190.2,1.578,0.82,False,Harvest,False,False
18,0.995,18,0.02,-23.03,2.715,193.3,1.565,8.51,False,Harvest,False,False
18,0.9956,18,0.0,90.33,2.72,217.1,0.05,4.06,True,Push,True,True
18,0.9961,18,0.01,-36.37,2.72,191.0,0.608,2.07,True,Harvest,True,True
18,0.9967,18,0.0,41.69,2.722,207.4,0.516,7.62,True,Balance,True,True
18,0.9972,18,0.01,-39.82,2.722,190.7,0.351,1.76,True,Harvest,True,False
18,0.9978,18,0.01,-31.75,2.722,192.5,0.422,4.78,True,Harvest,True,False
18,0.9983,18,0.0,47.32,2.724,209.2,0.924,5.29,True,Balance,True,False
18,0.9989,18,0.01,-19.73,2.724,195.5,1.121,1.46,False,Harvest,False,False
18,0.9994,18,0.01,-21.77,2.724,195.3,0.302,0.56,True,Harvest,True,True
19,0.0,0,0.56,-33.48,0.0,193.0,0.352,3.87,True,Harvest,True,True
19,0.0006,0,0.56,24.07,0.001,205.2,0.256,10.23,True,Balance,True,False
19,0.0011,0,0.56,-23.97,0.001,195.4,1.333,-1.34,False,Harvest,False,False
19,0.0017,0,0.57,-38.05,0.001,192.7,0.156,-6.63,True,Harvest,False,False
19,0.0022,0,0.56,31.6,0.003,207.4,0.212,9.39,True,Balance,True,True
19,0.0028,0,0.57,-28.27,0.003,195.2,0.704,-6.66,True,Harvest,False,False
19,0.0033,0,0.57,-36.13,0.003,193.7,0.065,11.14,True,Harvest,True,True
19,0.0039,0,0.58,-33.04,0.003,194.6,0.586,6.69,True,Harvest,True,True
19,0.0044,0,0.58,-11.31,0.003,199.3,0.613,8.77,True,Harvest,True,True
19,0.005,0,0.57,47.23,0.005,211.7,0.315,5.8,True,Balance,True,True
19,0.0056,0,0.57,-14.17,0.005,199.1,0.366,4.07,True,Harvest,True,False
19,0.0061,0,0.57,40.42,0.007,210.7,0.562,13.77,True,Balance,True,True
19,0.0067,0,0.55,90.77,0.012,221.4,0.334,7.76,True,Overtake,True,True
19,0.0072,0,0.54,104.88,0.017,224.6,0.05,4.66,True,Push,True,False
19,0.0078,0,0.54,-12.4,0.017,200.3,1.238,5.41,False,Harvest,False,False
19,0.0083,0,0.52,107.48,0.022,225.5,1.635,6.12,False,Overtake,False,False
19,0.0089,0,0.5,91.49,0.027,222.4,0.411,7.61,True,Push,True,True
19,0.0094,0,0.51,-33.99,0.027,196.5,1.156,12.74,False,Harvest,False,False
19,0.01,0,0.5,75.7,0.031,219.5,0.218,16.11,True,Push,True,True
19,0.0106,0,0.49,43.24,0.033,213.0,0.05,-0.36,True,Balance,False,False
19,0.0111,0,0.49,-11.14,0.033,201.9,0.338,1.43,True,Harvest,True,False
19,0.0117,0,0.49,27.54,0.034,210.1,0.743,-5.53,True,Balance,False,False
19,0.0122,0,0.48,22.79,0.035,209.4,1.067,5.15,False,Balance,False,False
19,0.0128,0,0.49,-30.93,0.035,198.4,0.213,-6.76,True,Harvest,False,False
19,0.0133,0,0.49,-15.37,0.035,201.8,1.727,14.91,False,Harvest,False,False
19,0.0139,0,0.47,108.54,0.041,227.8,0.248,14.21,True,Push,True,True
19,0.0144,0,0.47,37.29,0.043,213.2,1.47,-1.34,False,Balance,False,False
19,0.015,0,0.45,93.02,0.047,225.0,0.364,14.7,True,Overtake,True,True
19,0.0156,0,0.45,23.99,0.049,210.9,0.088,-12.97,True,Balance,False,False
19,0.0161,0,0.45,-28.94,0.049,200.0,0.59,3.34,True,Harvest,True,False
19,0.0167,0,0.45,19.37,0.049,210.3,0.838,3.64,True,Balance,True,False
19,0.0172,0,0.45,-29.93,0.049,200.2,1.182,5.33,False,Harvest,False,False
19,0.0178,0,0.46,-24.38,0.049,201.6,0.192,9.2,True,Harvest,True,True
19,0.0183,0,0.44,82.95,0.054,224.2,0.421,-3.75,True,Push,False,False
19,0.0189,0,0.42,119.91,0.06,232.1,0.632,4.48,True,Overtake,True,True
19,0.0194,0,0.42,16.71,0.06,210.8,0.202,13.63,True,Balance,True,True
19,0.02,0,0.42,28.4,0.062,213.4,0.05,-12.46,True,Balance,False,False
19,0.0206,0,0.41,11.17,0.062,210.1,0.376,16.75,True,Balance,True,True
19,0.0211,0,0.42,-35.91,0.062,200.5,0.473,3.15,True,Harvest,True,False
19,0.0217,0,0.42,10.21,0.063,210.3,1.298,5.03,False,Balance,False,False
19,0.0222,0,0.42,-33.58,0.063,201.4,1.479,7.55,False,Harvest,False,False
19,0.0228,0,0.42,14.0,0.064,211.5,1.17,6.93,False,Balance,False,False
19,0.0233,0,0.42,-16.6,0.064,205.3,0.51,4.11,True,Harvest,True,True
19,0.0239,0,0.42,16.96,0.064,212.5,0.116,16.64,True,Balance,True,True
19,0.0244,0,0.41,73.39,0.068,224.5,0.05,-4.4,True,Push,False,False
19,0.025,0,0.4,29.97,0.07,215.6,1.373,2.17,False,Balance,False,False
19,0.0256,0,0.39,77.06,0.074,225.6,0.781,-8.42,True,Push,False,False
19,0.0261,0,0.4,-36.49,0.074,202.2,0.695,4.55,True,Harvest,True,False
19,0.0267,0,0.4,-24.25,0.074,205.0,0.242,-7.87,True,Harvest,False,False
19,0.0272,0,0.41,-27.68,0.074,204.4,0.443,11.82,True,Harvest,True,True
19,0.0278,0,0.39,108.53,0.079,233.0,0.076,-7.68,True,Push,False,False
19,0.0283,0,0.37,118.1,0.085,235.2,0.306,-0.53,True,Push,False,False
19,0.0289,0,0.37,-26.57,0.085,205.3,0.562,-7.96,True,Harvest,False,False
19,0.0294,0,0.38,-29.69,0.085,204.9,0.705,8.54,True,Harvest,True,False
19,0.03,0,0.36,84.0,0.089,228.7,0.352,0.91,True,Push,True,False
19,0.0306,0,0.36,36.64,0.091,219.1,1.381,-0.95,False,Balance,False,False
19,0.0311,0,0.35,36.53,0.093,219.3,0.065,3.45,True,Balance,True,False
19,0.0317,0,0.35,19.29,0.094,215.9,0.334,9.97,True,Balance,True,True
19,0.0322,0,0.35,-34.04,0.094,205.0,0.296,-5.48,True,Harvest,False,False
19,0.0328,0,0.36,-28.2,0.094,206.4,1.059,2.06,False,Harvest,False,False
19,0.0333,0,0.36,-31.64,0.094,205.9,0.977,16.79,True,Harvest,True,True
19,0.0339,0,0.37,-19.85,0.094,208.5,0.182,-2.32,True,Harvest,False,False
19,0.0344,0,0.36,68.55,0.097,227.2,0.882,8.89,True,Push,True,True
19,0.035,0,0.35,62.54,0.1,226.1,0.612,20.49,True,Push,True,True
19,0.0356,0,0.33,100.67,0.105,234.3,0.978,-4.6,True,Push,False,False
19,0.0361,0,0.31,111.92,0.111,236.8,1.334,-14.46,False,Overtake,False,False
19,0.0367,0,0.3,43.39,0.113,222.7,1.669,-0.48,False,Balance,False,False
19,0.0372,0,0.3,13.42,0.114,216.7,0.808,7.12,True,Balance,True,False
19,0.0378,0,0.3,-19.47,0.114,210.1,2.531,2.1,False,Harvest,False,False
19,0.0383,0,0.31,-28.4,0.114,208.4,1.263,-3.8,False,Harvest,False,False
19,0.0389,0,0.31,-27.0,0.114,208.9,0.927,13.9,True,Harvest,True,False
19,0.0394,0,0.31,10.68,0.114,216.9,1.672,15.31,False,Balance,False,False
19,0.04,0,0.31,-11.21,0.114,212.6,0.11,12.29,True,Harvest,True,False
19,0.0406,0,0.3,76.27,0.118,231.0,1.659,9.37,False,Push,False,False
19,0.0411,0,0.29,85.43,0.122,233.1,0.759,-4.74,True,Push,False,False
19,0.0417,0,0.29,-32.56,0.122,208.7,1.24,2.25,False,Harvest,False,False
19,0.0422,0,0.29,41.43,0.124,224.4,0.973,5.31,True,Balance,True,True
19,0.0428,0,0.29,-31.28,0.124,209.4,0.087,2.09,True,Harvest,True,True
19,0.0433,0,0.29,-23.01,0.124,211.3,0.104,1.9,True,Harvest,True,True
19,0.0439,0,0.29,19.03,0.125,220.3,0.05,3.03,True,Balance,True,True
19,0.0444,0,0.29,-18.28,0.125,212.7,0.63,6.37,True,Harvest,True,False
19,0.045,0,0.3,-37.67,0.125,208.9,0.244,-6.95,True,Harvest,False,False
19,0.0456,0,0.3,-23.19,0.125,212.1,0.18,-5.99,True,Harvest,False,False
19,0.0461,0,0.29,97.75,0.13,237.5,0.072,5.33,True,Overtake,True,True
19,0.0467,0,0.28,76.67,0.134,233.3,0.894,3.98,True,Push,True,True
19,0.0472,0,0.27,19.84,0.135,221.7,0.117,3.25,True,Balance,True,False
19,0.0478,0,0.28,-32.38,0.135,211.0,0.136,2.07,True,Harvest,True,False
19,0.0483,0,0.27,43.85,0.137,227.1,0.168,18.49,True,Balance,True,True
19,0.0489,0,0.27,11.73,0.138,220.6,0.78,2.63,True,Balance,True,True
19,0.0494,0,0.27,-25.71,0.138,213.0,0.05,8.04,True,Harvest,True,False
19,0.05,0,0.27,26.86,0.139,224.1,0.05,-3.51,True,Balance,False,False
19,0.0506,0,0.27,10.01,0.14,220.8,0.066,14.82,True,Balance,True,True
19,0.0511,0,0.26,35.9,0.141,226.4,0.242,-6.38,True,Balance,False,False
19,0.0517,0,0.26,26.5,0.143,224.7,0.68,-3.78,True,Balance,False,False
19,0.0522,0,0.24,98.68,0.148,239.9,0.174,8.44,True,Push,True,False
19,0.0528,0,0.24,-31.12,0.148,213.0,0.318,-6.7,True,Harvest,False,False
19,0.0533,0,0.25,-28.45,0.148,213.8,1.301,-13.55,False,Harvest,False,False
19,0.0539,0,0.25,-16.94,0.148,216.4,0.124,-8.35,True,Harvest,False,False
19,0.0544,0,0.25,-13.11,0.148,217.4,0.05,5.4,True,Harvest,True,True
19,0.055,0,0.26,-34.07,0.148,213.2,1.428,-3.66,False,Harvest,False,False
19,0.0556,0,0.26,-12.97,0.148,217.8,0.265,-5.8,True,Harvest,False,False
19,0.0561,0,0.26,19.48,0.149,224.8,0.132,7.85,True,Balance,True,False
19,0.0567,0,0.25,25.53,0.15,226.2,0.402,-12.45,True,Balance,False,False
19,0.0572,0,0.25,19.3,0.151,225.1,0.867,9.39,True,Balance,True,True
19,0.0578,0,0.26,-22.39,0.151,216.6,0.075,-11.61,True,Harvest,False,False
19,0.0583,0,0.24,92.03,0.156,240.7,0.053,4.27,True,Overtake,True,True
19,0.0589,0,0.24,20.48,0.157,226.0,0.25,4.24,True,Balance,True,True
19,0.0594,0,0.23,48.24,0.159,231.9,0.05,18.49,True,Balance,True,True
19,0.06,0,0.23,17.55,0.16,225.7,0.05,3.85,True,Balance,True,True
19,0.0606,0,0.23,-27.84,0.16,216.5,0.469,7.98,True,Harvest,True,True
19,0.0611,0,0.21,114.99,0.166,246.4,1.06,3.24,False,Push,False,False
19,0.0617,0,0.21,-23.2,0.166,217.8,1.582,1.28,False,Harvest,False,False
19,0.0622,0,0.2,84.52,0.17,240.5,1.432,9.46,False,Push,False,False
19,0.0628,0,0.19,91.76,0.174,242.2,0.116,3.21,True,Push,True,True
19,0.0633,0,0.19,-26.9,0.174,217.6,0.146,15.32,True,Harvest,True,True
19,0.0639,0,0.19,28.54,0.176,229.4,0.84,3.48,True,Balance,True,True
19,0.0644,0,0.18,25.09,0.177,228.9,0.921,8.99,True,Balance,True,True
19,0.065,0,0.18,22.85,0.178,228.6,1.255,-8.0,False,Balance,False,False
19,0.0656,0,0.17,47.89,0.181,234.0,0.165,1.01,True,Balance,True,False
19,0.0661,0,0.15,99.65,0.186,245.0,1.558,-7.38,False,Overtake,False,False
19,0.0667,0,0.16,-28.0,0.186,218.6,0.983,2.51,True,Harvest,True,True
19,0.0672,0,0.14,117.32,0.191,249.0,0.185,-1.04,True,Push,False,False
19,0.0678,0,0.13,18.95,0.192,228.7,0.485,1.25,True,Balance,True,True
19,0.0683,0,0.14,-10.49,0.192,222.8,0.67,2.32,True,Harvest,True,True
19,0.0689,0,0.14,-31.58,0.192,218.6,0.525,10.78,True,Harvest,True,False
19,0.0694,0,0.14,16.06,0.193,228.7,0.576,13.23,True,Balance,True,True
19,0.07,0,0.13,31.91,0.195,232.2,0.068,3.33,True,Balance,True,True
19,0.0706,0,0.13,19.63,0.196,229.8,0.662,-5.66,True,Balance,False,False
19,0.0711,0,0.13,22.9,0.197,230.7,0.774,5.83,True,Balance,True,False
19,0.0717,0,0.13,-20.63,0.197,221.8,0.05,13.62,True,Harvest,True,False
19,0.0722,0,0.12,63.25,0.2,239.5,0.525,11.92,True,Push,True,True
19,0.0728,0,0.11,29.17,0.202,232.6,1.084,17.38,False,Balance,False,False
19,0.0733,0,0.12,-18.46,0.202,222.8,0.836,0.02,True,Harvest,True,True
19,0.0739,0,0.12,-17.94,0.202,223.1,1.182,13.42,False,Harvest,False,False
19,0.0744,0,0.12,13.09,0.202,229.8,0.423,5.25,True,Balance,True,True
19,0.075,0,0.12,-32.39,0.202,220.5,0.288,-0.88,True,Harvest,False,False
19,0.0756,0,0.12,35.82,0.204,234.9,0.808,-4.68,True,Balance,False,False
19,0.0761,0,0.12,-15.51,0.204,224.4,0.063,-3.59,True,Harvest,False,False
19,0.0767,0,0.12,25.76,0.205,233.2,0.199,-1.41,True,Balance,False,False
19,0.0772,0,0.11,16.88,0.206,231.5,0.069,15.06,True,Balance,True,True
19,0.0778,0,0.12,-27.73,0.206,222.4,0.17,14.49,True,Harvest,True,True
19,0.0783,0,0.12,13.89,0.207,231.2,0.228,14.28,True,Balance,True,False
19,0.0789,0,0.12,-19.53,0.207,224.5,0.056,0.93,True,Harvest,True,True
19,0.0794,0,0.12,-30.4,0.207,222.4,0.05,13.8,True,Harvest,True,True
19,0.08,0,0.13,-16.56,0.207,225.5,1.055,-9.61,False,Harvest,False,False
19,0.0806,0,0.12,24.92,0.208,234.3,0.093,4.95,True,Balance,True,False
19,0.0811,0,0.11,95.89,0.213,249.2,1.868,2.4,False,Push,False,False
19,0.0817,0,0.1,60.9,0.216,242.1,0.896,-4.31,True,Push,False,False
19,0.0822,0,0.09,16.18,0.217,233.0,0.301,-3.88,True,Balance,False,False
19,0.0828,0,0.09,11.44,0.217,232.2,0.387,-3.08,True,Balance,False,False
19,0.0833,0,0.09,-15.78,0.217,226.7,1.569,3.32,False,Harvest,False,False
19,0.0839,0,0.09,12.66,0.218,232.8,0.191,5.19,True,Balance,True,True
19,0.0844,0,0.09,-12.76,0.218,227.7,0.701,10.53,True,Harvest,True,False
19,0.085,0,0.09,34.25,0.22,237.7,0.916,-3.13,True,Balance,False,False
19,0.0856,0,0.09,-22.33,0.22,226.1,0.05,9.27,True,Harvest,True,True
19,0.0861,0,0.1,-19.51,0.22,226.8,0.501,6.41,True,Harvest,True,True
19,0.0867,0,0.1,-14.22,0.22,228.1,0.143,-3.8,True,Harvest,False,False
19,0.0872,0,0.08,117.42,0.226,255.7,0.314,11.46,True,Overtake,True,True
19,0.0878,0,0.07,66.54,0.229,245.3,0.428,10.17,True,Push,True,True
19,0.0883,0,0.05,88.54,0.233,250.1,0.364,21.1,True,Push,True,True
19,0.0889,0,0.06,-19.24,0.233,227.8,0.697,-1.71,True,Harvest,False,False
19,0.0894,0,0.06,-39.75,0.233,223.7,0.133,6.57,True,Harvest,True,True
19,0.09,0,0.07,-31.31,0.233,225.6,0.936,7.41,True,Harvest,True,True
19,0.0906,0,0.06,47.5,0.236,242.2,0.514,17.12,True,Balance,True,True
19,0.0911,0,0.06,-19.11,0.236,228.5,0.321,2.87,True,Harvest,True,False
19,0.0917,0,0.07,-19.22,0.236,228.7,1.234,2.05,False,Harvest,False,False
19,0.0922,0,0.06,45.98,0.238,242.4,0.391,-0.53,True,Balance,False,False
19,0.0928,0,0.05,24.98,0.239,238.2,0.868,6.65,True,Balance,True,False
19,0.0933,0,0.05,26.03,0.241,238.6,0.354,12.78,True,Balance,True,True
19,0.0939,0,0.04,75.05,0.244,249.0,0.797,1.59,True,Push,True,False
19,0.0944,0,0.04,-38.25,0.244,225.6,0.394,-6.33,True,Harvest,False,False
19,0.095,0,0.05,-20.15,0.244,229.5,3.012,-1.94,False,Harvest,False,False
19,0.0956,0,0.04,40.66,0.246,242.4,0.219,1.88,True,Balance,True,True
19,0.0961,0,0.04,17.58,0.247,237.7,0.223,1.31,True,Balance,True,False
19,0.0967,0,0.03,23.39,0.248,239.1,0.262,11.88,True,Balance,True,False
19,0.0972,0,0.02,86.07,0.253,252.3,0.138,1.27,True,Push,True,True
19,0.0978,0,0.02,-17.82,0.253,230.9,0.132,-2.27,True,Harvest,False,False
19,0.0983,0,0.02,20.44,0.254,239.0,0.093,10.17,True,Balance,True,True
19,0.0989,0,0.02,17.44,0.255,238.6,0.241,-1.22,True,Balance,False,False
19,0.0994,0,0.01,40.24,0.257,243.5,0.433,3.07,True,Balance,True,False
19,0.1,0,0.0,27.34,0.258,241.0,0.373,-6.42,False,Balance,False,False
19,0.1006,0,0.0,65.9,0.261,249.2,0.968,5.94,False,Push,True,False
19,0.1011,0,0.0,38.08,0.263,243.5,0.154,11.78,False,Balance,True,True
19,0.1017,0,0.0,17.69,0.264,239.5,0.485,10.04,False,Balance,True,True
19,0.1022,0,0.0,82.83,0.268,253.2,0.716,17.64,False,Push,True,True
19,0.1028,0,0.0,-11.58,0.268,233.7,0.913,10.81,False,Harvest,True,True
19,0.1033,0,0.0,26.53,0.269,241.8,1.093,-7.1,False,Balance,False,False
19,0.1039,0,0.0,107.85,0.275,258.9,0.183,13.36,False,Overtake,True,False
19,0.1044,0,0.0,91.34,0.279,255.6,0.52,-1.51,False,Overtake,False,False
19,0.105,0,0.0,109.13,0.285,259.5,1.074,0.09,False,Push,False,False
19,0.1056,0,0.0,103.88,0.29,258.6,0.413,4.78,False,Push,True,False
19,0.1061,0,0.0,18.85,0.291,241.0,1.792,1.97,False,Balance,False,False
19,0.1067,0,0.0,111.91,0.297,260.6,1.769,14.28,False,Push,False,False
19,0.1072,0,0.0,-27.99,0.297,231.6,0.373,17.07,False,Harvest,True,False
19,0.1078,0,0.01,-20.0,0.297,233.4,0.183,9.01,False,Harvest,True,False
19,0.1083,0,0.0,49.51,0.299,248.1,0.176,-1.38,False,Balance,False,False
19,0.1089,0,0.0,21.89,0.3,242.5,1.615,-9.18,False,Balance,False,False
19,0.1094,0,0.0,43.09,0.302,247.1,0.163,4.64,False,Balance,True,False
19,0.11,0,0.0,65.32,0.306,251.9,2.207,-0.73,False,Push,False,False
19,0.1106,0,0.0,44.21,0.308,247.6,0.247,-2.14,False,Balance,False,False
19,0.1111,0,0.01,-33.46,0.308,231.6,1.475,14.83,False,Harvest,False,False
